Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03,4.795078864464393,4.795078864464393,4.642508173322344,4.675201892852783,229400,0.0,0.0
2000-01-04,4.6316102668121975,4.696997705873076,4.6098144537919055,4.675201892852783,239600,0.0,0.0
2000-01-05,4.664302673339844,4.947648162841797,4.664302673339844,4.904056549072266,284200,0.0,0.0
2000-01-06,4.8822607421875,4.969443969726563,4.827771224975586,4.904056549072266,142800,0.0,0.0
2000-01-07,4.904054967980636,4.991238167411402,4.882259168122944,4.969442367553711,130400,0.0,0.0
2000-01-10,4.958548003265581,5.0021396340635205,4.925854280167126,4.980343818664551,205800,0.0,0.0
2000-01-11,4.958544467624865,5.002136067340248,4.947646567696019,4.969442367553711,193400,0.0,0.0
2000-01-12,4.925849475984719,5.0348284466923445,4.914951578913955,5.023930549621582,150200,0.0,0.0
2000-01-13,5.02393282510901,5.100218139156218,5.02393282510901,5.067524433135986,177000,0.0,0.0
2000-01-14,5.100219763961493,5.100219763961493,4.958546992740341,5.002138614654541,226400,0.0,0.0
2000-01-18,4.969442367553711,5.013033967269094,4.8931570680517895,4.969442367553711,219800,0.0,0.0
2000-01-19,4.958543425020964,5.045726606120234,4.925849732108738,5.013032913208008,247800,0.0,0.0
2000-01-20,4.99123855215735,5.2091965675354,4.925851147543935,5.2091965675354,405200,0.0,0.0
2000-01-21,5.241891727269253,6.059234512186496,5.230993823470357,5.830378532409668,1513200,0.0,0.0
2000-01-24,5.830378691642293,6.582334074302701,5.830378691642293,6.037438869476318,1821200,0.0,0.0
2000-01-25,6.037441677093506,6.146420768737793,5.339975490570068,5.4489545822143555,584400,0.0,0.0
2000-01-26,5.448951799201575,5.448951799201575,5.263687438028722,5.329074859619141,1566800,0.0,0.0
2000-01-27,5.351232227421206,5.351232227421206,5.26259898141837,5.295836448669434,882600,0.25,0.0
2000-01-28,5.295836458708111,5.295836458708111,5.207203212537264,5.262598991394043,319000,0.0,0.0
2000-01-31,5.229359000983728,5.284754753112793,5.207200700132102,5.284754753112793,315600,0.0,0.0
2000-02-01,5.284754753112793,5.284754753112793,5.229359000983728,5.284754753112793,631000,0.0,0.0
2000-02-02,5.284758168381529,5.284758168381529,5.118570804595947,5.118570804595947,356200,0.0,0.0
2000-02-03,5.1628875409142445,5.229362487792969,5.1628875409142445,5.229362487792969,638200,0.0,0.0
2000-02-04,5.229361880722866,5.229361880722866,5.096412002399404,5.15180778503418,237400,0.0,0.0
2000-02-07,5.140728628507225,5.162886941561135,5.096412002399404,5.15180778503418,159600,0.0,0.0
2000-02-08,5.173964819683026,5.185043973472498,5.129648204525141,5.162885665893555,723000,0.0,0.0
2000-02-09,5.151807453586603,5.2072032326574265,5.151807453586603,5.196124076843262,213000,0.0,0.0
2000-02-10,5.173965897880683,5.317994927157875,5.173965897880683,5.273678302764893,492600,0.0,0.0
2000-02-11,5.262600684511488,5.406629755877066,5.229363206504047,5.351233959197998,303000,0.0,0.0
2000-02-14,5.373390034238906,5.473102426626844,5.329073415399821,5.395548343658447,222800,0.0,0.0
2000-02-15,5.4177066196958386,5.572814784676906,5.384469155771324,5.5617356300354,343600,0.0,0.0
2000-02-16,5.5617335560810135,5.5617335560810135,5.484179502510163,5.517416954040527,172600,0.0,0.0
2000-02-17,5.49526103626598,5.5395776575261895,5.45094441500577,5.484181880950928,670800,0.0,0.0
2000-02-18,5.462023278898444,5.484181588346308,5.329073422211261,5.362310886383057,173200,0.0,0.0
2000-02-22,5.351232540607453,5.384470009803771,5.240440976619721,5.317995071411133,279200,0.0,0.0
2000-02-23,5.306916592484813,5.317995750297935,5.140729225288004,5.229362487792969,462400,0.0,0.0
2000-02-24,5.229361880722866,5.229361880722866,5.118570315453314,5.15180778503418,250200,0.0,0.0
2000-02-25,5.15180863914909,5.173966955876613,5.029937897147714,5.041017055511475,194800,0.0,0.0
2000-02-28,5.041015468504986,5.074252933132491,4.974540539249975,5.02993631362915,247400,0.0,0.0
2000-02-29,5.029935682084825,5.041014835569594,4.963460761176215,4.985619068145752,254400,0.0,0.0
2000-03-01,5.007778184830875,5.041015650659398,4.852670010964432,4.941303253173828,190600,0.0,0.0
2000-03-02,4.941304237192328,4.996700024604797,4.874829292297363,4.874829292297363,374800,0.0,0.0
2000-03-03,4.896986972226641,4.896986972226641,4.841591191997832,4.8637495040893555,347000,0.0,0.0
2000-03-06,4.87482978768425,4.87482978768425,4.786196518817264,4.841592311859131,239800,0.0,0.0
2000-03-07,4.830512965966133,4.8969879150390625,4.797275491429669,4.8969879150390625,532600,0.0,0.0
2000-03-08,4.896989676310667,5.107493757419044,4.8748313519834685,5.063177108764648,423400,0.0,0.0
2000-03-09,5.018860460110253,5.074256270928247,5.018860460110253,5.063177108764648,658800,0.0,0.0
2000-03-10,5.041013395549446,5.074250846509113,4.930221892350557,5.018855094909668,187400,0.0,0.0
2000-03-13,5.007780932308583,5.007780932308583,4.896989318761933,4.930226802825928,129800,0.0,0.0
2000-03-14,4.93022475383179,4.963462224082341,4.8305123430801356,4.885908126831055,141800,0.0,0.0
2000-03-15,4.896987729424598,4.963462675977873,4.841591940630202,4.952383518218994,251800,0.0,0.0
2000-03-16,4.95238271609009,5.484182202381644,4.95238271609009,5.473103046417236,476200,0.0,0.0
2000-03-17,5.295836479170744,5.306915634984909,5.173965765214932,5.196124076843262,234600,0.0,0.0
2000-03-20,5.218281108783617,5.329072639755669,5.207201955686412,5.240439414978027,146600,0.0,0.0
2000-03-21,5.251518896209324,5.30691466515668,5.140727358314613,5.162885665893555,204200,0.0,0.0
2000-03-22,5.162886172139172,5.185044481890842,5.00777800387748,5.02993631362915,147000,0.0,0.0
2000-03-23,5.029935820419901,5.173964819683026,5.029935820419901,5.162885665893555,169400,0.0,0.0
2000-03-24,5.151807952905577,5.162887109793546,5.107491325353701,5.129649639129639,127600,0.0,0.0
2000-03-27,5.1296465981085575,5.1296465981085575,5.018855094909668,5.018855094909668,208800,0.0,0.0
2000-03-28,5.041014353434245,5.041014353434245,4.9191436767578125,4.9191436767578125,118600,0.0,0.0
2000-03-29,4.9523809799144685,5.185043173601725,4.9523809799144685,5.107489109039307,324600,0.0,0.0
2000-03-30,5.151807453586603,5.28475732335658,5.151807453586603,5.196124076843262,213000,0.0,0.0
2000-03-31,5.218281868302112,5.395548343658447,5.1850444041728,5.395548343658447,390800,0.0,0.0
2000-04-03,5.362311393336246,5.362311393336246,5.196124056765908,5.262598991394043,201600,0.0,0.0
2000-04-04,5.240440856649521,5.329074105810612,5.029936889891929,5.207203388214111,191000,0.0,0.0
2000-04-05,5.185046273308831,5.384471129974556,5.185046273308831,5.329075336456299,180600,0.0,0.0
2000-04-06,5.329074908111055,5.3401540659241755,5.196125014353607,5.229362487792969,112600,0.0,0.0
2000-04-07,5.218282711811555,5.2515201813135395,5.118570303305602,5.18504524230957,173200,0.0,0.0
2000-04-10,5.173966698727365,5.262599961232331,5.1628875409142445,5.229362487792969,128600,0.0,0.0
2000-04-11,5.229361678371911,5.3290740832561205,5.20720336617542,5.273678302764893,234400,0.0,0.0
2000-04-12,5.251522338962754,5.406630593700051,5.251522338962754,5.306918144226074,135800,0.0,0.0
2000-04-13,5.262600684511488,5.3623131185338115,5.229363206504047,5.351233959197998,157200,0.0,0.0
2000-04-14,5.340154749933606,5.340154749933606,5.162888202217967,5.173967361450195,205600,0.0,0.0
2000-04-17,5.14072826816447,5.295836448669434,5.052095022161635,5.295836448669434,213200,0.0,0.0
2000-04-18,5.29583423260561,5.3844674415195115,5.207201023691709,5.373388290405273,234400,0.0,0.0
2000-04-19,5.373390853404999,5.373390853404999,5.185045194625855,5.317995071411133,159400,0.0,0.0
2000-04-20,5.295837860345345,5.362312812567253,5.262600384234391,5.329075336456299,104000,0.0,0.0
2000-04-24,5.362309139291035,5.406625743747987,5.317992534834085,5.373388290405273,93000,0.0,0.0
2000-04-25,5.3401541214610795,5.47310401660119,5.3290749635327375,5.439866542816162,365400,0.0,0.0
2000-04-26,5.451127648588703,5.7439568197938815,5.439864988157735,5.710168838500977,963800,0.25,0.0
2000-04-27,5.676380196080999,5.710168173438625,5.541228286650499,5.563753604888916,137800,0.0,0.0
2000-04-28,5.586280949910481,5.586280949910481,5.338502359390259,5.406078338623047,152200,0.0,0.0
2000-05-01,5.4173381469420745,5.451126118752524,5.338499546051025,5.338499546051025,103800,0.0,0.0
2000-05-02,5.3385030338337325,5.3385030338337325,5.147037735151931,5.158300399780273,229000,0.0,0.0
2000-05-03,5.180825729036956,5.203351058293638,5.090724412010226,5.158300399780273,151600,0.0,0.0
2000-05-04,5.203351558374711,5.439867538300835,5.203351558374711,5.394816875457764,349200,0.0,0.0
2000-05-05,5.361028324473988,5.383553653568416,5.147037698076917,5.203351020812988,235000,0.0,0.0
2000-05-08,5.16956084576016,5.428602021037903,5.16956084576016,5.327238082885742,278000,0.0,0.0
2000-05-09,5.282188455692893,5.383552413264824,5.14703651226365,5.2146124839782715,336600,0.0,0.0
2000-05-10,5.225874876364683,5.293450844593537,5.180824230878781,5.270925521850586,320600,0.0,0.0
2000-05-11,5.24839804907265,5.394812586922316,5.24839804907265,5.372287273406982,194400,0.0,0.0
2000-05-12,5.394814796936817,5.394814796936817,5.203349553621732,5.270925521850586,162200,0.0,0.0
2000-05-15,5.315976071948848,5.484915989489595,5.225874782593783,5.451128005981445,355200,0.0,0.0
2000-05-16,5.451125870710649,5.451125870710649,5.327236646376316,5.372287273406982,180000,0.0,0.0
2000-05-17,5.372288998616099,5.372288998616099,5.225874413748156,5.24839973449707,367600,0.0,0.0
2000-05-18,5.293450588380202,5.39481453581727,5.27092526672752,5.304713249206543,157400,0.0,0.0
2000-05-19,5.270927008096274,5.270927008096274,5.147037698076917,5.203351020812988,141200,0.0,0.0
2000-05-22,5.2033505275331695,5.361027816246296,5.2033505275331695,5.2258758544921875,129000,0.0,0.0
2000-05-23,5.180824815699484,5.180824815699484,5.07946085191406,5.090723514556885,203800,0.0,0.0
2000-05-24,5.101986162462949,5.158299475514417,5.068198174632069,5.113248825073242,155200,0.0,0.0
2000-05-25,5.068199426535792,5.068199426535792,4.955572772612775,5.034411430358887,200800,0.0,0.0
2000-05-26,5.056935497543268,5.169562123323742,5.045672834965221,5.1357741355896,152800,0.0,0.0
2000-05-30,5.180824580055118,5.225875228577337,4.978096661705135,5.079460620880127,171600,0.0,0.0
2000-05-31,5.079461162300196,5.090723825631239,4.9893598556518555,4.9893598556518555,151800,0.0,0.0
2000-06-01,5.000620570403851,5.124509818769712,5.000620570403851,5.10198450088501,120800,0.0,0.0
2000-06-02,5.124512405895249,5.180825729036956,5.113249741266908,5.158300399780273,273600,0.0,0.0
2000-06-05,5.135772266903439,5.14703492538349,4.955569731222616,5.000620365142822,165400,0.0,0.0
