Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03,15.3473087901153,15.8447961807251,15.2335038234699,15.8447961807251,25152894,0,0
2000-01-04,15.8448028365489,17.0381207629707,15.5326537802324,16.8495311737061,47648560,0,0
2000-01-05,16.192712936929,17.2137001701185,15.93258988962,16.156946182251,36396207,0,0
2000-01-06,16.3878078657115,17.4283027268064,16.3878078657115,16.9730854034424,70573968,0,0
2000-01-07,17.005601436738,18.2021700627965,16.5828985343211,17.7729663848877,83453217,0,0
2000-01-10,18.2086723859704,18.8492281343482,17.2462145555891,17.5258464813232,58497022,0,0
2000-01-11,17.3502669602988,17.3632724567518,16.1244335174561,16.1244335174561,25729224,0,0
2000-01-12,15.8675605813818,16.3552936605482,15.3863322225333,15.9163341522217,29729836,0,0
2000-01-13,15.9976198181407,16.6219177540458,15.8090302822625,15.900074005127,34199308,0,0
2000-01-14,15.9325907971379,15.9325907971379,15.4838768717013,15.5554103851318,15967246,0,0
2000-01-17,15.8935749949924,16.322780108931,15.1067009246962,15.3408117294312,46484261,0,0
2000-01-18,15.4058372699751,15.672463690872,15.2009885866308,15.3765726089478,28686319,0,0
2000-01-19,15.6659624741861,16.0951661331624,15.6074344634864,15.8643064498901,26623142,0,0
2000-01-20,15.8025281516901,15.9195841884378,15.3635699858102,15.4578647613525,12278096,0,0
2000-01-21,15.52614492663,15.5911763406442,15.3147941456996,15.4416046142578,12491796,0,0
2000-01-24,15.3895845223475,15.6301987213821,14.7685388060653,14.8465757369995,19667143,0,0
2000-01-25,14.6970017375116,14.8205598640956,14.4758964760937,14.6222171783447,23597920,0,0
2000-01-26,14.6222171783447,14.6222171783447,14.6222171783447,14.6222171783447,0,0,0
2000-01-27,14.8920939744887,15.3147955758221,14.8270638690177,14.9668798446655,21205095,0,0
2000-01-28,15.1327101402918,16.1667029315187,15.1327101402918,16.1601982116699,52762279,0,0
2000-01-31,15.9976249681988,16.6967089974171,15.7700175596886,15.9130859375,51181391,0,0
2000-02-01,15.9325865003647,16.3032620925821,15.7862671530521,16.0301322937012,23279485,0,0
2000-02-02,16.7129636799585,16.8235163170752,15.9976219268948,16.0951690673828,24676879,0,0
2000-02-03,16.2577437769181,17.2267063661287,16.1667013709111,16.8300170898438,77717350,0,0
2000-02-04,16.9080577169809,17.2169543855208,16.5503874751085,16.641429901123,33982238,0,0
2000-02-07,16.8235136395572,16.8235136395572,15.8415455584188,16.0886631011963,21819083,0,0
2000-02-08,16.0626512550679,16.160197068194,15.6594585637863,15.7570056915283,25418399,0,0
2000-02-09,16.5178704409215,16.5178704409215,15.8122844652473,15.9586038589478,14956246,0,0
