Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03,13.611934716615853,13.939932823181152,13.611934716615853,13.939932823181152,332590,0.0,0.0
2000-01-04,14.923934713430134,15.042832999651225,14.021938384329372,14.25153636932373,1687100,0.0,0.0
2000-01-05,13.939931712462075,14.259729645379787,13.529933720919074,13.68983268737793,1598200,0.0,0.0
2000-01-06,13.775937610295554,13.939937500616233,13.554539791587164,13.800538063049316,850260,0.0,0.0
2000-01-07,13.296238288173011,14.021935100850655,13.296238288173011,13.804635047912598,851440,0.0,0.0
2000-01-10,14.177735828284147,14.718933224920105,13.52993804393639,13.603737831115723,1004340,0.0,0.0
2000-01-11,13.652939204401218,13.767739759370063,12.873942811773398,13.398740768432617,1457840,0.0,0.0
2000-01-12,13.42743883688048,13.771837330677247,13.308539003113067,13.566838264465332,859520,0.0,0.0
2000-01-13,13.931733273346824,13.931733273346824,13.529935380045853,13.538135528564453,482760,0.0,0.0
2000-01-14,13.775936623833234,13.775936623833234,13.44793843069792,13.566838264465332,581520,0.0,0.0
2000-01-17,14.267931640002088,14.65333080291748,14.108032652842901,14.65333080291748,1374040,0.0,0.0
2000-01-18,14.653332519526794,14.653332519526794,13.493037166594595,13.587336540222168,2556520,0.0,0.0
2000-01-19,14.103936295744864,14.677932739257812,14.103936295744864,14.677932739257812,3498180,0.0,0.0
2000-01-20,15.153528813262705,15.153528813262705,14.43193287340101,14.645132064819336,2690980,0.0,0.0
2000-01-21,14.43193736695538,15.743931957409332,14.112137698245197,15.42823314666748,4723290,0.0,0.0
2000-01-24,16.301522322321283,16.66232105625327,15.825924631054866,16.445022583007812,4493660,0.0,0.0
2000-01-25,16.317926157937276,17.761119842529297,16.317926157937276,17.761119842529297,2902910,0.0,0.0
2000-01-26,17.761119842529297,17.761119842529297,17.761119842529297,17.761119842529297,0,0.0,0.0
2000-01-27,18.367916172393535,19.183813150864083,18.142417510490624,18.83531379699707,5635820,0.0,0.0
2000-01-28,18.859908219626124,19.105906396883505,18.367910301093094,18.68770980834961,4791650,0.0,0.0
2000-01-31,18.868110583979927,20.18420395855282,18.868110583979927,19.495407104492188,6373800,0.0,0.0
2000-02-01,19.35191329369094,20.007909718282967,19.269913349612224,19.757810592651367,3907790,0.0,0.0
2000-02-02,21.336300425385453,21.340399718010914,19.597907880720577,20.007905960083008,3438320,0.0,0.0
2000-02-03,20.007904239905532,20.499902205644688,18.408912806276298,18.52781105041504,2846870,0.0,0.0
2000-02-04,18.855817011290096,19.02391620275152,17.834920853572445,18.77381706237793,2657040,0.0,0.0
2000-02-07,19.269915151205893,20.278510334819348,18.859916956499386,20.229310989379883,3890350,0.0,0.0
2000-02-08,20.499904841752063,20.8115027071785,19.688108797700913,20.561405181884766,3052080,0.0,0.0
2000-02-09,20.90990168505376,21.40189968456461,20.180105616924088,20.70490264892578,3172330,0.0,0.0
2000-02-10,20.49990718958705,21.483903360294747,20.35640846486746,20.64340591430664,2100860,0.0,0.0
2000-02-11,20.91810861877169,21.237906718368897,18.995217599266418,19.032115936279297,2648230,0.0,0.0
2000-02-14,19.26991079621452,19.26991079621452,18.05221593264862,19.142810821533203,2525440,0.0,0.0
2000-02-15,19.187913600072466,19.269913544982547,18.458117374812353,18.663116455078125,1940870,0.0,0.0
2000-02-16,20.081709753340046,20.159608840942383,18.85991542031495,20.159608840942383,706000,0.0,0.0
2000-02-17,21.131302149137692,21.131302149137692,20.348205851824417,20.532705307006836,2341600,0.0,0.0
